,Age,Gender,Education Level,Job Title,Years of Experience,Salary
3913,30,1.0,2.0,Software Engineer,4.0,65000
3914,47,1.0,4.0,Data Scientist,19.0,190000
3915,25,2.0,2.0,Junior Software Developer,1.0,35000
3916,40,2.0,3.0,Human Resources Manager,12.0,130000
3917,33,1.0,2.0,Operations Manager,7.0,85000
3918,29,2.0,1.0,Junior Sales Associate,1.0,25000
3919,44,1.0,4.0,Data Scientist,15.0,150000
3920,28,1.0,2.0,Software Developer,3.0,60000
3921,36,2.0,3.0,Marketing Coordinator,9.0,100000
3922,31,1.0,2.0,Operations Manager,6.0,75000
3923,27,2.0,3.0,Human Resources Coordinator,3.0,50000
3924,42,1.0,4.0,Data Scientist,14.0,140000
3925,34,2.0,2.0,Human Resources Manager,6.0,75000
3926,26,1.0,1.0,Junior Sales Associate,2.0,30000
3927,39,2.0,3.0,Marketing Manager,11.0,120000
3928,30,1.0,2.0,Software Engineer,4.0,65000
3929,47,1.0,4.0,Data Scientist,19.0,190000
3930,25,2.0,2.0,Junior Software Developer,1.0,35000
3931,40,2.0,3.0,Human Resources Manager,12.0,130000
3932,33,1.0,2.0,Operations Manager,7.0,85000
3933,29,2.0,1.0,Junior Sales Associate,1.0,25000
3934,44,1.0,4.0,Data Scientist,15.0,150000
3935,28,1.0,2.0,Software Developer,3.0,60000
3936,36,2.0,3.0,Marketing Coordinator,9.0,100000
3937,31,1.0,2.0,Operations Manager,6.0,75000
3938,27,2.0,3.0,Human Resources Coordinator,3.0,50000
3939,42,1.0,4.0,Data Scientist,14.0,140000
3940,34,2.0,2.0,Human Resources Manager,6.0,75000
3941,26,1.0,1.0,Junior Sales Associate,2.0,30000
3942,39,2.0,3.0,Marketing Manager,11.0,120000
3943,30,1.0,2.0,Software Engineer,4.0,65000
3944,47,1.0,4.0,Data Scientist,19.0,190000
3945,25,2.0,2.0,Junior Software Developer,1.0,35000
3946,40,2.0,3.0,Human Resources Manager,12.0,130000
3947,33,1.0,2.0,Operations Manager,7.0,85000
3948,29,2.0,1.0,Junior Sales Associate,1.0,25000
3949,44,1.0,4.0,Data Scientist,15.0,150000
3950,28,1.0,2.0,Software Developer,3.0,60000
3951,36,2.0,3.0,Marketing Coordinator,9.0,100000
3952,31,1.0,2.0,Operations Manager,6.0,75000
3953,27,2.0,3.0,Human Resources Coordinator,3.0,50000
3954,42,1.0,4.0,Data Scientist,14.0,140000
3955,34,2.0,2.0,Human Resources Manager,6.0,75000
3956,26,1.0,1.0,Junior Sales Associate,2.0,30000
3957,39,2.0,3.0,Marketing Manager,11.0,120000
3958,30,1.0,2.0,Software Engineer,4.0,65000
3959,47,1.0,4.0,Data Scientist,19.0,190000
3960,25,2.0,2.0,Junior Software Developer,1.0,35000
3961,40,2.0,3.0,Human Resources Manager,12.0,130000
3962,33,1.0,2.0,Operations Manager,7.0,85000
3963,29,2.0,1.0,Junior Sales Associate,1.0,25000
3964,44,1.0,4.0,Data Scientist,15.0,150000
3965,28,1.0,2.0,Software Developer,3.0,60000
3966,36,2.0,3.0,Marketing Coordinator,9.0,100000
3967,31,1.0,2.0,Operations Manager,6.0,75000
3968,27,2.0,3.0,Human Resources Coordinator,3.0,50000
3969,42,1.0,4.0,Data Scientist,14.0,140000
3970,34,2.0,2.0,Human Resources Manager,6.0,75000
3971,26,1.0,1.0,Junior Sales Associate,2.0,30000
3972,39,2.0,3.0,Marketing Manager,11.0,120000
3973,30,1.0,2.0,Software Engineer,4.0,65000
3974,47,1.0,4.0,Data Scientist,19.0,190000
3975,25,2.0,2.0,Junior Software Developer,1.0,35000
3976,40,2.0,3.0,Human Resources Manager,12.0,130000
3977,33,1.0,2.0,Operations Manager,7.0,85000
3978,29,2.0,1.0,Junior Sales Associate,1.0,25000
3979,44,1.0,4.0,Data Scientist,15.0,150000
3980,28,1.0,2.0,Software Developer,3.0,60000
3981,36,2.0,3.0,Marketing Coordinator,9.0,100000
3982,31,1.0,2.0,Operations Manager,6.0,75000
3983,27,2.0,3.0,Human Resources Coordinator,3.0,50000
3984,42,1.0,4.0,Data Scientist,14.0,140000
3985,34,2.0,2.0,Human Resources Manager,6.0,75000
3986,26,1.0,1.0,Junior Sales Associate,2.0,30000
3987,39,2.0,3.0,Marketing Manager,11.0,120000
3988,30,1.0,2.0,Software Engineer,4.0,65000
3989,47,1.0,4.0,Data Scientist,19.0,190000
3990,25,2.0,2.0,Junior Software Developer,1.0,35000
3991,40,2.0,3.0,Human Resources Manager,12.0,130000
3992,33,1.0,2.0,Operations Manager,7.0,85000
3993,29,2.0,1.0,Junior Sales Associate,1.0,25000
3994,44,1.0,4.0,Data Scientist,15.0,150000
3995,28,1.0,2.0,Software Developer,3.0,60000
3996,36,2.0,3.0,Marketing Coordinator,9.0,100000
3997,31,1.0,2.0,Operations Manager,6.0,75000
3998,27,2.0,3.0,Human Resources Coordinator,3.0,50000
3999,42,1.0,4.0,Data Scientist,14.0,140000
4000,34,2.0,2.0,Human Resources Manager,6.0,75000
4001,26,1.0,1.0,Junior Sales Associate,2.0,30000
4002,39,2.0,3.0,Marketing Manager,11.0,120000
4003,30,1.0,2.0,Software Engineer,4.0,65000
4004,47,1.0,4.0,Data Scientist,19.0,190000
4005,25,2.0,2.0,Junior Software Developer,1.0,35000
4006,40,2.0,3.0,Human Resources Manager,12.0,130000
4007,33,1.0,2.0,Operations Manager,7.0,85000
4008,29,2.0,1.0,Junior Sales Associate,1.0,25000
4009,44,1.0,4.0,Data Scientist,15.0,150000
4010,28,1.0,2.0,Software Developer,3.0,60000
4011,31,1.0,2.0,Software Engineer,5.0,80000
4012,27,2.0,3.0,Marketing Manager,3.0,60000
4013,38,1.0,4.0,Data Scientist,12.0,130000
4014,29,2.0,2.0,Human Resources Coordinator,2.0,45000
4015,23,1.0,1.0,Junior Sales Associate,1.0,25000
4016,32,2.0,3.0,Software Developer,7.0,90000
4017,44,1.0,2.0,Operations Manager,18.0,170000
4018,26,2.0,2.0,Marketing Coordinator,2.0,40000
4019,40,1.0,4.0,Data Scientist,15.0,150000
4020,33,2.0,2.0,Human Resources Manager,8.0,95000
4021,24,1.0,1.0,Junior Sales Associate,1.0,25000
4022,35,2.0,3.0,Marketing Manager,10.0,110000
4023,29,1.0,2.0,Software Engineer,4.0,70000
4024,49,1.0,4.0,Data Scientist,22.0,220000
4025,26,2.0,2.0,Junior Software Developer,2.0,35000
4026,41,2.0,3.0,Human Resources Manager,13.0,140000
4027,36,1.0,2.0,Operations Manager,9.0,110000
4028,28,2.0,1.0,Junior Sales Associate,1.0,25000
4029,43,1.0,4.0,Data Scientist,16.0,160000
4030,29,1.0,2.0,Software Developer,5.0,80000
4031,39,2.0,3.0,Marketing Coordinator,11.0,120000
4032,32,1.0,2.0,Operations Manager,6.0,90000
4033,28,2.0,3.0,Human Resources Coordinator,2.0,45000
4034,40,1.0,4.0,Data Scientist,15.0,150000
4035,33,2.0,2.0,Human Resources Manager,8.0,95000
4036,24,1.0,1.0,Junior Sales Associate,1.0,25000
4037,35,2.0,3.0,Marketing Manager,10.0,110000
4038,29,1.0,2.0,Software Engineer,4.0,70000
4039,49,1.0,4.0,Data Scientist,22.0,220000
4040,26,2.0,2.0,Junior Software Developer,2.0,35000
4041,41,2.0,3.0,Human Resources Manager,13.0,140000
4042,36,1.0,2.0,Operations Manager,9.0,110000
4043,28,2.0,1.0,Junior Sales Associate,1.0,25000
4044,43,1.0,4.0,Data Scientist,16.0,160000
4045,29,1.0,2.0,Software Developer,5.0,80000
4046,39,2.0,3.0,Marketing Coordinator,11.0,120000
4047,32,1.0,2.0,Operations Manager,6.0,90000
4048,28,2.0,3.0,Human Resources Coordinator,2.0,45000
4049,40,1.0,4.0,Data Scientist,15.0,150000
4050,33,2.0,2.0,Human Resources Manager,8.0,95000
4051,24,1.0,1.0,Junior Sales Associate,1.0,25000
4052,35,2.0,3.0,Marketing Manager,10.0,110000
4053,29,1.0,2.0,Software Engineer,4.0,70000
4054,49,1.0,4.0,Data Scientist,22.0,220000
4055,26,2.0,2.0,Junior Software Developer,2.0,35000
4056,41,2.0,3.0,Human Resources Manager,13.0,140000
4057,36,1.0,2.0,Operations Manager,9.0,110000
4058,28,2.0,1.0,Junior Sales Associate,1.0,25000
4059,43,1.0,4.0,Data Scientist,16.0,160000
4060,29,1.0,2.0,Software Developer,5.0,80000
4061,39,2.0,3.0,Marketing Coordinator,11.0,120000
4062,32,1.0,2.0,Operations Manager,6.0,90000
4063,28,2.0,3.0,Human Resources Coordinator,2.0,45000
4064,40,1.0,4.0,Data Scientist,15.0,150000
4065,33,2.0,2.0,Human Resources Manager,8.0,95000
4066,24,1.0,1.0,Junior Sales Associate,1.0,25000
4067,35,2.0,3.0,Marketing Manager,10.0,110000
4068,29,1.0,2.0,Software Engineer,4.0,70000
4069,49,1.0,4.0,Data Scientist,22.0,220000
4070,26,2.0,2.0,Junior Software Developer,2.0,35000
4071,41,2.0,3.0,Human Resources Manager,13.0,140000
4072,36,1.0,2.0,Operations Manager,9.0,110000
4073,28,2.0,1.0,Junior Sales Associate,1.0,25000
4074,43,1.0,4.0,Data Scientist,16.0,160000
4075,29,1.0,2.0,Software Developer,5.0,80000
4076,39,2.0,3.0,Marketing Coordinator,11.0,120000
4077,32,1.0,2.0,Operations Manager,6.0,90000
4078,28,2.0,3.0,Human Resources Coordinator,2.0,45000
4079,40,1.0,4.0,Data Scientist,15.0,150000
4080,33,2.0,2.0,Human Resources Manager,8.0,95000
4081,24,1.0,1.0,Junior Sales Associate,1.0,25000
4082,35,2.0,3.0,Marketing Manager,10.0,110000
4083,29,1.0,2.0,Software Engineer,4.0,70000
4084,49,1.0,4.0,Data Scientist,22.0,220000
4085,26,2.0,2.0,Junior Software Developer,2.0,35000
4086,41,2.0,3.0,Human Resources Manager,13.0,140000
4087,36,1.0,2.0,Operations Manager,9.0,110000
4088,28,2.0,1.0,Junior Sales Associate,1.0,25000
4089,43,1.0,4.0,Data Scientist,16.0,160000
4090,29,1.0,2.0,Software Developer,5.0,80000
4091,39,2.0,3.0,Marketing Coordinator,11.0,120000
4092,32,1.0,2.0,Operations Manager,6.0,90000
4093,28,2.0,3.0,Human Resources Coordinator,2.0,45000
4094,40,1.0,4.0,Data Scientist,15.0,150000
4095,33,2.0,2.0,Human Resources Manager,8.0,95000
4096,24,1.0,1.0,Junior Sales Associate,1.0,25000
4097,35,2.0,3.0,Marketing Manager,10.0,110000
4098,29,1.0,2.0,Software Engineer,4.0,70000
4099,49,1.0,4.0,Data Scientist,22.0,220000
4100,26,2.0,2.0,Junior Software Developer,2.0,35000
4101,41,2.0,3.0,Human Resources Manager,13.0,140000
4102,36,1.0,2.0,Operations Manager,9.0,110000
4103,28,2.0,1.0,Junior Sales Associate,1.0,25000
4104,43,1.0,4.0,Data Scientist,16.0,160000
4105,29,1.0,2.0,Software Developer,5.0,80000
4106,39,2.0,3.0,Marketing Coordinator,11.0,120000
4107,32,1.0,2.0,Operations Manager,6.0,90000
4108,28,2.0,3.0,Human Resources Coordinator,2.0,45000
4109,40,1.0,4.0,Data Scientist,15.0,150000
4110,33,2.0,2.0,Human Resources Manager,8.0,95000
4111,24,1.0,1.0,Junior Sales Associate,1.0,25000
4112,35,2.0,3.0,Marketing Manager,10.0,110000
4113,29,1.0,2.0,Software Engineer,4.0,70000
4114,49,1.0,4.0,Data Scientist,22.0,220000
4115,26,2.0,2.0,Junior Software Developer,2.0,35000
4116,41,2.0,3.0,Human Resources Manager,13.0,140000
4117,36,1.0,2.0,Operations Manager,9.0,110000
4118,28,2.0,1.0,Junior Sales Associate,1.0,25000
4119,43,1.0,4.0,Data Scientist,16.0,160000
4120,29,1.0,2.0,Software Developer,5.0,80000
4121,39,2.0,3.0,Marketing Coordinator,11.0,120000
4122,32,1.0,2.0,Operations Manager,6.0,90000
4123,28,2.0,3.0,Human Resources Coordinator,2.0,45000
4124,40,1.0,4.0,Data Scientist,15.0,150000
4125,33,2.0,2.0,Human Resources Manager,8.0,95000
4126,24,1.0,1.0,Junior Sales Associate,1.0,25000
4127,35,2.0,3.0,Marketing Manager,10.0,110000
4128,29,1.0,2.0,Software Engineer,4.0,70000
4129,49,1.0,4.0,Data Scientist,22.0,220000
4130,26,2.0,2.0,Junior Software Developer,2.0,35000
4131,41,2.0,3.0,Human Resources Manager,13.0,140000
4132,36,1.0,2.0,Operations Manager,9.0,110000
4133,28,2.0,1.0,Junior Sales Associate,1.0,25000
4134,43,1.0,4.0,Data Scientist,16.0,160000
4135,29,1.0,2.0,Software Developer,5.0,80000
4136,34,1.0,2.0,Software Engineer,6.0,85000
4137,31,2.0,3.0,Marketing Manager,4.0,62000
4138,41,1.0,4.0,Data Scientist,13.0,138000
4139,27,2.0,2.0,Human Resources Coordinator,2.0,47000
4140,25,1.0,1.0,Junior Sales Associate,1.0,26000
4141,33,2.0,3.0,Software Developer,8.0,95000
4142,45,1.0,2.0,Operations Manager,19.0,174000
4143,28,2.0,2.0,Marketing Coordinator,2.0,41000
4144,42,1.0,4.0,Data Scientist,16.0,162000
4145,34,2.0,2.0,Human Resources Manager,9.0,99000
4146,23,1.0,1.0,Junior Sales Associate,1.0,26000
4147,36,2.0,3.0,Marketing Manager,11.0,117000
4148,30,1.0,2.0,Software Engineer,5.0,75000
4149,50,1.0,4.0,Data Scientist,23.0,225000
4150,27,2.0,2.0,Junior Software Developer,2.0,36000
4151,43,2.0,3.0,Human Resources Manager,14.0,146000
4152,37,1.0,2.0,Operations Manager,10.0,113000
4153,29,2.0,1.0,Junior Sales Associate,1.0,26000
4154,44,1.0,4.0,Data Scientist,17.0,168000
4155,30,1.0,2.0,Software Developer,6.0,85000
4156,40,2.0,3.0,Marketing Coordinator,12.0,122000
4157,33,1.0,2.0,Operations Manager,7.0,96000
4158,29,2.0,3.0,Human Resources Coordinator,3.0,49000
4159,43,1.0,4.0,Data Scientist,16.0,162000
4160,34,2.0,2.0,Human Resources Manager,9.0,99000
4161,23,1.0,1.0,Junior Sales Associate,1.0,26000
4162,36,2.0,3.0,Marketing Manager,11.0,117000
4163,30,1.0,2.0,Software Engineer,5.0,75000
4164,50,1.0,4.0,Data Scientist,23.0,225000
4165,27,2.0,2.0,Junior Software Developer,2.0,36000
4166,43,2.0,3.0,Human Resources Manager,14.0,146000
4167,37,1.0,2.0,Operations Manager,10.0,113000
4168,29,2.0,1.0,Junior Sales Associate,1.0,26000
4169,44,1.0,4.0,Data Scientist,17.0,168000
4170,30,1.0,2.0,Software Developer,6.0,85000
4171,40,2.0,3.0,Marketing Coordinator,12.0,122000
4172,33,1.0,2.0,Operations Manager,7.0,96000
4173,29,2.0,3.0,Human Resources Coordinator,3.0,49000
4174,43,1.0,4.0,Data Scientist,16.0,162000
4175,34,2.0,2.0,Human Resources Manager,9.0,99000
4176,23,1.0,1.0,Junior Sales Associate,1.0,26000
4177,36,2.0,3.0,Marketing Manager,11.0,117000
4178,30,1.0,2.0,Software Engineer,5.0,75000
4179,50,1.0,4.0,Data Scientist,23.0,225000
4180,27,2.0,2.0,Junior Software Developer,2.0,36000
4181,43,2.0,3.0,Human Resources Manager,14.0,146000
4182,37,1.0,2.0,Operations Manager,10.0,113000
4183,29,2.0,1.0,Junior Sales Associate,1.0,26000
4184,44,1.0,4.0,Data Scientist,17.0,168000
4185,30,1.0,2.0,Software Developer,6.0,85000
4186,40,2.0,3.0,Marketing Coordinator,12.0,122000
4187,33,1.0,2.0,Operations Manager,7.0,96000
4188,29,2.0,3.0,Human Resources Coordinator,3.0,49000
4189,43,1.0,4.0,Data Scientist,16.0,162000
4190,34,2.0,2.0,Human Resources Manager,9.0,99000
4191,23,1.0,1.0,Junior Sales Associate,1.0,26000
4192,36,2.0,3.0,Marketing Manager,11.0,117000
4193,30,1.0,2.0,Software Engineer,5.0,75000
4194,50,1.0,4.0,Data Scientist,23.0,225000
4195,27,2.0,2.0,Junior Software Developer,2.0,36000
4196,43,2.0,3.0,Human Resources Manager,14.0,146000
4197,37,1.0,2.0,Operations Manager,10.0,113000
4198,29,2.0,1.0,Junior Sales Associate,1.0,26000
4199,44,1.0,4.0,Data Scientist,17.0,168000
4200,30,1.0,2.0,Software Developer,6.0,85000
4201,40,2.0,3.0,Marketing Coordinator,12.0,122000
4202,33,1.0,2.0,Operations Manager,7.0,96000
4203,29,2.0,3.0,Human Resources Coordinator,3.0,49000
4204,43,1.0,4.0,Data Scientist,16.0,162000
4205,34,2.0,2.0,Human Resources Manager,9.0,99000
4206,23,1.0,1.0,Junior Sales Associate,1.0,26000
4207,36,2.0,3.0,Marketing Manager,11.0,117000
4208,30,1.0,2.0,Software Engineer,5.0,75000
4209,50,1.0,4.0,Data Scientist,23.0,225000
4210,27,2.0,2.0,Junior Software Developer,2.0,36000
4211,43,2.0,3.0,Human Resources Manager,14.0,146000
4212,37,1.0,2.0,Operations Manager,10.0,113000
4213,29,2.0,1.0,Junior Sales Associate,1.0,26000
4214,44,1.0,4.0,Data Scientist,17.0,168000
4215,30,1.0,2.0,Software Developer,6.0,85000
4216,40,2.0,3.0,Marketing Coordinator,12.0,122000
4217,33,1.0,2.0,Operations Manager,7.0,96000
4218,29,2.0,3.0,Human Resources Coordinator,3.0,49000
4219,43,1.0,4.0,Data Scientist,16.0,162000
4220,34,2.0,2.0,Human Resources Manager,9.0,99000
4221,23,1.0,1.0,Junior Sales Associate,1.0,26000
4222,36,2.0,3.0,Marketing Manager,11.0,117000
4223,30,1.0,2.0,Software Engineer,5.0,75000
4224,50,1.0,4.0,Data Scientist,23.0,225000
4225,27,2.0,2.0,Junior Software Developer,2.0,36000
4226,43,2.0,3.0,Human Resources Manager,14.0,146000
4227,37,1.0,2.0,Operations Manager,10.0,113000
4228,29,2.0,1.0,Junior Sales Associate,1.0,26000
4229,44,1.0,4.0,Data Scientist,17.0,168000
4230,30,1.0,2.0,Software Developer,6.0,85000
4231,40,2.0,3.0,Marketing Coordinator,12.0,122000
4232,33,1.0,2.0,Operations Manager,7.0,96000
4233,29,2.0,3.0,Human Resources Coordinator,3.0,49000
4234,43,1.0,4.0,Data Scientist,16.0,162000
4235,34,2.0,2.0,Human Resources Manager,9.0,99000
4236,23,1.0,1.0,Junior Sales Associate,1.0,26000
4237,36,2.0,3.0,Marketing Manager,11.0,117000
4238,30,1.0,2.0,Software Engineer,5.0,75000
4239,50,1.0,4.0,Data Scientist,23.0,225000
4240,27,2.0,2.0,Junior Software Developer,2.0,36000
4241,43,2.0,3.0,Human Resources Manager,14.0,146000
4242,37,1.0,2.0,Operations Manager,10.0,113000
4243,29,2.0,1.0,Junior Sales Associate,1.0,26000
4244,44,1.0,4.0,Data Scientist,17.0,168000
4245,30,1.0,2.0,Software Developer,6.0,85000
4246,40,2.0,3.0,Marketing Coordinator,12.0,122000
4247,33,1.0,2.0,Operations Manager,7.0,96000
4248,29,2.0,3.0,Human Resources Coordinator,3.0,49000
4249,43,1.0,4.0,Data Scientist,16.0,162000
4250,34,2.0,2.0,Human Resources Manager,9.0,99000
4251,23,1.0,1.0,Junior Sales Associate,1.0,26000
4252,36,2.0,3.0,Marketing Manager,11.0,117000
4253,30,1.0,2.0,Software Engineer,5.0,75000
4254,50,1.0,4.0,Data Scientist,23.0,225000
4255,27,2.0,2.0,Junior Software Developer,2.0,36000
4256,43,2.0,3.0,Human Resources Manager,14.0,146000
4257,37,1.0,2.0,Operations Manager,10.0,113000
4258,29,2.0,1.0,Junior Sales Associate,1.0,26000
4259,44,1.0,4.0,Data Scientist,17.0,168000
4260,30,1.0,2.0,Software Developer,6.0,85000
4261,32,2.0,3.0,Software Developer,8.0,95000
4262,46,1.0,4.0,Data Scientist,18.0,180000
4263,28,2.0,2.0,Marketing Coordinator,2.0,41000
4264,24,1.0,1.0,Junior Sales Associate,1.0,26000
4265,31,2.0,3.0,Marketing Manager,5.0,68000
4266,39,1.0,2.0,Operations Manager,13.0,127000
4267,25,2.0,2.0,Human Resources Coordinator,2.0,47000
4268,41,1.0,4.0,Data Scientist,15.0,155000
4269,35,2.0,2.0,Human Resources Manager,8.0,92000
4270,26,1.0,1.0,Junior Sales Associate,1.0,26000
4271,37,2.0,3.0,Marketing Manager,12.0,125000
4272,29,1.0,2.0,Software Engineer,4.0,71000
4273,51,1.0,4.0,Data Scientist,24.0,240000
4274,28,2.0,2.0,Junior Software Developer,2.0,36000
4275,44,2.0,3.0,Human Resources Manager,15.0,152000
4276,38,1.0,2.0,Operations Manager,11.0,119000
4277,30,2.0,1.0,Junior Sales Associate,1.0,26000
4278,45,1.0,4.0,Data Scientist,19.0,190000
4279,31,1.0,2.0,Software Developer,6.0,85000
4280,41,2.0,3.0,Marketing Coordinator,13.0,131000
4281,34,1.0,2.0,Operations Manager,8.0,101000
4282,30,2.0,3.0,Human Resources Coordinator,3.0,49000
4283,44,1.0,4.0,Data Scientist,18.0,182000
4284,35,2.0,2.0,Human Resources Manager,8.0,92000
4285,26,1.0,1.0,Junior Sales Associate,1.0,26000
4286,37,2.0,3.0,Marketing Manager,12.0,125000
4287,29,1.0,2.0,Software Engineer,4.0,71000
4288,51,1.0,4.0,Data Scientist,24.0,240000
4289,28,2.0,2.0,Junior Software Developer,2.0,36000
4290,44,2.0,3.0,Human Resources Manager,15.0,152000
4291,38,1.0,2.0,Operations Manager,11.0,119000
4292,30,2.0,1.0,Junior Sales Associate,1.0,26000
4293,45,1.0,4.0,Data Scientist,19.0,190000
4294,31,1.0,2.0,Software Developer,6.0,85000
4295,41,2.0,3.0,Marketing Coordinator,13.0,131000
4296,34,1.0,2.0,Operations Manager,8.0,101000
4297,30,2.0,3.0,Human Resources Coordinator,3.0,49000
4298,44,1.0,4.0,Data Scientist,18.0,182000
4299,35,2.0,2.0,Human Resources Manager,8.0,92000
4300,26,1.0,1.0,Junior Sales Associate,1.0,26000
4301,37,2.0,3.0,Marketing Manager,12.0,125000
4302,29,1.0,2.0,Software Engineer,4.0,71000
4303,51,1.0,4.0,Data Scientist,24.0,240000
4304,28,2.0,2.0,Junior Software Developer,2.0,36000
4305,44,2.0,3.0,Human Resources Manager,15.0,152000
4306,38,1.0,2.0,Operations Manager,11.0,119000
4307,30,2.0,1.0,Junior Sales Associate,1.0,26000
4308,45,1.0,4.0,Data Scientist,19.0,190000
4309,31,1.0,2.0,Software Developer,6.0,85000
4310,41,2.0,3.0,Marketing Coordinator,13.0,131000
4311,34,1.0,2.0,Operations Manager,8.0,101000
4312,30,2.0,3.0,Human Resources Coordinator,3.0,49000
4313,44,1.0,4.0,Data Scientist,18.0,182000
4314,35,2.0,2.0,Human Resources Manager,8.0,92000
4315,26,1.0,1.0,Junior Sales Associate,1.0,26000
4316,37,2.0,3.0,Marketing Manager,12.0,125000
4317,29,1.0,2.0,Software Engineer,4.0,71000
4318,51,1.0,4.0,Data Scientist,24.0,240000
4319,28,2.0,2.0,Junior Software Developer,2.0,36000
4320,44,2.0,3.0,Human Resources Manager,15.0,152000
4321,38,1.0,2.0,Operations Manager,11.0,119000
4322,30,2.0,1.0,Junior Sales Associate,1.0,26000
4323,45,1.0,4.0,Data Scientist,19.0,190000
4324,31,1.0,2.0,Software Developer,6.0,85000
4325,41,2.0,3.0,Marketing Coordinator,13.0,131000
4326,34,1.0,2.0,Operations Manager,8.0,101000
4327,30,2.0,3.0,Human Resources Coordinator,3.0,49000
4328,44,1.0,4.0,Data Scientist,18.0,182000
4329,35,2.0,2.0,Human Resources Manager,8.0,92000
4330,26,1.0,1.0,Junior Sales Associate,1.0,26000
4331,37,2.0,3.0,Marketing Manager,12.0,125000
4332,29,1.0,2.0,Software Engineer,4.0,71000
4333,51,1.0,4.0,Data Scientist,24.0,240000
4334,28,2.0,2.0,Junior Software Developer,2.0,36000
4335,44,2.0,3.0,Human Resources Manager,15.0,152000
4336,38,1.0,2.0,Operations Manager,11.0,119000
4337,30,2.0,1.0,Junior Sales Associate,1.0,26000
4338,45,1.0,4.0,Data Scientist,19.0,190000
4339,31,1.0,2.0,Software Developer,6.0,85000
4340,41,2.0,3.0,Marketing Coordinator,13.0,131000
4341,34,1.0,2.0,Operations Manager,8.0,101000
4342,30,2.0,3.0,Human Resources Coordinator,3.0,49000
4343,44,1.0,4.0,Data Scientist,18.0,182000
4344,35,2.0,2.0,Human Resources Manager,8.0,92000
4345,26,1.0,1.0,Junior Sales Associate,1.0,26000
4346,37,2.0,3.0,Marketing Manager,12.0,125000
4347,29,1.0,2.0,Software Engineer,4.0,71000
4348,51,1.0,4.0,Data Scientist,24.0,240000
4349,28,2.0,2.0,Junior Software Developer,2.0,36000
4350,44,2.0,3.0,Human Resources Manager,15.0,152000
4351,38,1.0,2.0,Operations Manager,11.0,119000
4352,30,2.0,1.0,Junior Sales Associate,1.0,26000
4353,45,1.0,4.0,Data Scientist,19.0,190000
4354,31,1.0,2.0,Software Developer,6.0,85000
4355,41,2.0,3.0,Marketing Coordinator,13.0,131000
4356,34,1.0,2.0,Operations Manager,8.0,101000
4357,30,2.0,3.0,Human Resources Coordinator,3.0,49000
4358,44,1.0,4.0,Data Scientist,18.0,182000
4359,35,2.0,2.0,Human Resources Manager,8.0,92000
4360,26,1.0,1.0,Junior Sales Associate,1.0,26000
4361,37,2.0,3.0,Marketing Manager,12.0,125000
4362,29,1.0,2.0,Software Engineer,4.0,71000
4363,51,1.0,4.0,Data Scientist,24.0,240000
4364,28,2.0,2.0,Junior Software Developer,2.0,36000
4365,44,2.0,3.0,Human Resources Manager,15.0,152000
4366,38,1.0,2.0,Operations Manager,11.0,119000
4367,30,2.0,1.0,Junior Sales Associate,1.0,26000
4368,45,1.0,4.0,Data Scientist,19.0,190000
4369,31,1.0,2.0,Software Developer,6.0,85000
4370,41,2.0,3.0,Marketing Coordinator,13.0,131000
4371,34,1.0,2.0,Operations Manager,8.0,101000
4372,30,2.0,3.0,Human Resources Coordinator,3.0,49000
4373,44,1.0,4.0,Data Scientist,18.0,182000
4374,35,2.0,2.0,Human Resources Manager,8.0,92000
4375,26,1.0,1.0,Junior Sales Associate,1.0,26000
4376,37,2.0,3.0,Marketing Manager,12.0,125000
4377,29,1.0,2.0,Software Engineer,4.0,71000
